timestamp,USDBON8H,XBTBON8H,XBTUSDPI8H
2016-09-12 04:00:00+00:00,0.000394,0.000234,-0.000662
2016-09-12 12:00:00+00:00,0.000411,0.00023799999999999998,-0.001134
2016-09-12 20:00:00+00:00,0.00043799999999999997,0.00023700000000000001,-0.0008210000000000001
2016-09-13 04:00:00+00:00,0.000504,0.000229,6.3e-05
2016-09-13 12:00:00+00:00,0.000664,0.000226,9.7e-05
2016-09-13 20:00:00+00:00,0.001467,0.00027,-0.0005780000000000001
2016-09-14 04:00:00+00:00,0.0019320000000000001,0.000324,-0.001
2016-09-14 12:00:00+00:00,0.00218,0.0004,-0.001056
2016-09-14 20:00:00+00:00,0.002284,0.00045700000000000005,-0.0009609999999999999
2016-09-15 04:00:00+00:00,0.003783,0.000377,-0.000883
2016-09-15 12:00:00+00:00,0.002361,0.000399,-0.000779
2016-09-15 12:00:00+00:00,0.002361,0.000399,-0.000779
2016-09-15 20:00:00+00:00,0.002309,0.000517,-0.000529
2016-09-16 04:00:00+00:00,0.000437,0.000669,0.00021
2016-09-16 12:00:00+00:00,0.00043099999999999996,0.0005769999999999999,-0.000502
2016-09-16 20:00:00+00:00,0.00040300000000000004,0.000436,-0.00023500000000000002
2016-09-17 04:00:00+00:00,0.000394,0.000414,-0.000229
2016-09-17 12:00:00+00:00,0.00038700000000000003,0.000405,-0.000244
2016-09-17 20:00:00+00:00,0.000383,0.000397,-0.000641
2016-09-18 04:00:00+00:00,0.00037999999999999997,0.000391,-4.8e-05
2016-09-18 04:00:00+00:00,0.00037999999999999997,0.000391,-4.8e-05
2016-09-18 04:00:00+00:00,0.00037999999999999997,0.000391,-4.8e-05
2016-09-18 04:00:00+00:00,0.00037999999999999997,0.000391,-4.8e-05
2016-09-18 12:00:00+00:00,0.000379,0.00038199999999999996,6.7e-05
2016-09-18 20:00:00+00:00,0.00037999999999999997,0.000383,0.00020099999999999998
2016-09-19 04:00:00+00:00,0.000379,0.000383,0.00053
2016-09-19 12:00:00+00:00,0.000379,0.000322,0.001323
2016-09-19 20:00:00+00:00,0.000379,0.00028399999999999996,0.000813
2016-09-20 04:00:00+00:00,0.00038199999999999996,0.000259,-0.00123
2016-09-20 12:00:00+00:00,0.00038199999999999996,0.00024900000000000004,0.000776
2016-09-20 20:00:00+00:00,0.000384,0.00020800000000000001,3.7e-05
2016-09-21 04:00:00+00:00,0.001678,0.000204,-0.001259
